id, date, year, unknown1, make, model, spec, type, color, transmission, rim, style, size, mile, zip, state
73728,9/3/2009,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREEN,AUTO,Alloy,AMERICAN,MEDIUM,4522,78227,TX
73729,9/3/2009,2006,3,CHRYSLER,TOWN & COUNTRY FWD V,Tou,MINIVAN 3.8L,GREEN,AUTO,Alloy,AMERICAN,VAN,10425,78227,TX
73730,9/3/2009,2004,5,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,3511,78227,TX
73731,9/3/2009,2004,5,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,RED,AUTO,Covers,AMERICAN,MEDIUM,3878,78227,TX
73732,9/3/2009,2004,5,SATURN,ION 2.2L I4 EFI,2,4D SEDAN LEVEL 2,WHITE,MANUAL,Alloy,AMERICAN,MEDIUM,4332,78227,TX
73733,9/3/2009,2005,4,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,RED,AUTO,Alloy,AMERICAN,LARGE TRUCK,10485,78227,TX
73734,9/3/2009,2005,4,FORD,MUSTANG V6 4.0L V6 E,Bas,2D COUPE,BLUE,AUTO,Alloy,AMERICAN,SPORTS,9632,78227,TX
73735,9/3/2009,2007,2,HYUNDAI,SONATA V6 3.3L V6 MP,Lim,4D SEDAN,BLACK,AUTO,Alloy,OTHER ASIAN,MEDIUM,12435,78227,TX
73736,9/3/2009,2007,2,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,SILVER,AUTO,Covers,AMERICAN,COMPACT,8023,78227,TX
73737,9/3/2009,2005,4,CHEVROLET,EQUINOX FWD V6 3.4L,LT,4D SUV LT,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,8074,78227,TX
73738,9/3/2009,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN SE,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,3213,78227,TX
73739,9/3/2009,2007,2,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,WHITE,AUTO,Alloy,AMERICAN,LARGE,11541,78227,TX
73740,9/3/2009,2002,7,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,BLACK,AUTO,Alloy,AMERICAN,LARGE TRUCK,3945,78227,TX
73741,9/3/2009,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,5618,78227,TX
73742,9/10/2009,2004,5,CHRYSLER,SEBRING V6 2.7L V6 M,Tou,2D CONVERTIBLE,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,5008,78227,TX
73743,9/10/2009,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,SILVER,AUTO,Covers,AMERICAN,MEDIUM,5039,78227,TX
73744,9/10/2009,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,RED,AUTO,NULL,AMERICAN,MEDIUM,6438,78227,TX
73745,9/10/2009,2007,2,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,SILVER,AUTO,Covers,AMERICAN,LARGE,10642,78227,TX
73746,9/10/2009,2006,3,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L,BLUE,AUTO,Covers,AMERICAN,VAN,12122,78227,TX
73747,9/10/2009,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SE,4D SEDAN,GOLD,AUTO,Covers,AMERICAN,MEDIUM,3294,78227,TX
73748,9/10/2009,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,SILVER,AUTO,Covers,AMERICAN,MEDIUM,3964,78227,TX
73749,9/10/2009,2007,2,DODGE,CALIBER 2.0L I4 SFI,SXT,4D WAGON SXT,SILVER,AUTO,Covers,AMERICAN,MEDIUM,9973,78227,TX
73750,9/10/2009,2006,3,CHEVROLET,UPLANDER FWD V6 3.5L,LT,PASSENGER EXT 3.5L LT,SILVER,AUTO,Covers,AMERICAN,VAN,8461,78227,TX
73751,9/10/2009,2002,7,NISSAN,ALTIMA 2.5L I4 EFI,Bas,4D SEDAN,RED,AUTO,Covers,TOP LINE ASIAN,MEDIUM,4941,78227,TX
73752,9/10/2009,2005,4,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,ORANGE,AUTO,NULL,AMERICAN,COMPACT,4284,78227,TX
73753,9/10/2009,2006,3,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN,WHITE,AUTO,Covers,OTHER ASIAN,MEDIUM,5835,78227,TX
73754,9/10/2009,2005,4,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L,BLUE,AUTO,Covers,AMERICAN,VAN,4052,78227,TX
73755,9/10/2009,2004,5,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,PURPLE,AUTO,Covers,AMERICAN,MEDIUM,4553,78227,TX
73756,9/10/2009,2006,3,MERCURY,MONTEGO 3.0L V6 EFI,Bas,4D SEDAN LUXURY,BLACK,AUTO,Alloy,AMERICAN,LARGE,11472,78227,TX
73757,9/10/2009,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,BLACK,AUTO,Covers,AMERICAN,LARGE,7467,78227,TX
73758,9/10/2009,2005,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,WHITE,AUTO,Covers,AMERICAN,VAN,8362,78227,TX
73759,9/10/2009,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,RED,AUTO,Alloy,AMERICAN,MEDIUM,6650,78227,TX
73760,9/10/2009,2007,2,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,SILVER,AUTO,NULL,AMERICAN,COMPACT,8068,78227,TX
73761,9/10/2009,2007,2,DODGE,CALIBER 2.0L I4 SFI,SXT,4D WAGON SXT,BLUE,AUTO,Covers,AMERICAN,MEDIUM,10841,78227,TX
73762,9/10/2009,2006,3,DODGE,MAGNUM V6 3.5L V6 MP,SE,WAGON 3.5L SXT,GREY,AUTO,Covers,AMERICAN,SPECIALTY,10337,78227,TX
73763,9/10/2009,2001,8,PONTIAC,GRAND PRIX 3.8L V6 M,GT,4D SEDAN GT,SILVER,AUTO,Alloy,AMERICAN,LARGE,3093,78227,TX
73764,9/10/2009,2004,5,MITSUBISHI,ENDEAVOR FWD 3.8L V6,XLS,4D SPORT UTILITY XLS,WHITE,AUTO,Alloy,OTHER ASIAN,MEDIUM SUV,8713,78227,TX
73765,9/11/2009,2007,2,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,SILVER,AUTO,Covers,AMERICAN,COMPACT,9562,78227,TX
73766,9/17/2009,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GT,4D SEDAN GT2,SILVER,AUTO,Alloy,AMERICAN,LARGE,8376,78227,TX
73767,9/17/2009,2008,1,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,BLACK,AUTO,NULL,OTHER ASIAN,MEDIUM,8514,78227,TX
73768,9/17/2009,2004,5,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,4020,78227,TX
73769,9/17/2009,2005,4,KIA,OPTIMA V6 2.7L V6 MP,EX,4D SEDAN EX,BLUE,AUTO,Alloy,OTHER ASIAN,MEDIUM,3999,78227,TX
73770,9/17/2009,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SE,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,3329,78227,TX
73771,9/17/2009,2005,4,FORD,TAURUS 3.0L V6 EFI,SEL,4D SEDAN SEL DURATEC,BROWN,AUTO,Alloy,AMERICAN,MEDIUM,5760,78227,TX
73772,9/17/2009,2006,3,CHEVROLET,HHR 2.2L I4 MPI,LS,4D SUV 2.2L LS,SILVER,AUTO,Covers,AMERICAN,MEDIUM,9778,78227,TX
73773,9/17/2009,2006,3,CHEVROLET,EQUINOX FWD V6 3.4L,LS,4D SUV LS,BLACK,AUTO,Covers,AMERICAN,MEDIUM SUV,11937,78227,TX
73774,9/17/2009,2004,5,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,6216,78227,TX
73775,9/17/2009,2005,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,GREY,AUTO,Alloy,AMERICAN,MEDIUM SUV,10927,78227,TX
73776,9/17/2009,2006,3,MAZDA,MAZDA3 2.3L I4 MPI,s,5D SEDAN S GRAND TOURING,RED,AUTO,Alloy,OTHER ASIAN,MEDIUM,9710,78227,TX
73777,9/17/2009,2002,7,MAZDA,TRIBUTE 2WD V6 3.0L,ES,4D SPORT UTILITY ES,GOLD,AUTO,Alloy,OTHER ASIAN,SMALL SUV,5033,78227,TX
73778,9/17/2009,2006,3,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,SILVER,AUTO,Covers,OTHER ASIAN,MEDIUM,6944,78227,TX
73779,9/17/2009,2006,3,BUICK,RAINIER AWD V6 4.2L,CXL,4D SUV CXL,BLUE,AUTO,Alloy,AMERICAN,MEDIUM SUV,15443,78227,TX
73780,9/17/2009,2007,2,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,BROWN,MANUAL,Covers,OTHER ASIAN,MEDIUM,8369,78227,TX
73781,9/17/2009,2004,5,CHEVROLET,CAVALIER 4C 2.2L I4,Bas,4D SEDAN,GOLD,AUTO,Covers,AMERICAN,COMPACT,3146,78227,TX
73782,9/17/2009,2005,4,SATURN,VUE 2WD V6 3.5L V6 M,,4D CUV 3.0L,BLACK,AUTO,Alloy,AMERICAN,MEDIUM SUV,8198,78227,TX
73783,9/17/2009,2005,4,DODGE,NEON 2.0L I4 SFI,SE,4D SEDAN,WHITE,AUTO,Covers,AMERICAN,COMPACT,6323,78227,TX
73784,9/17/2009,2004,5,FORD,F150 PICKUP 2WD V8 4,XL,EXT CAB 4.6L STX,SILVER,AUTO,Alloy,AMERICAN,LARGE TRUCK,7474,78227,TX
73785,9/17/2009,2005,4,CHEVROLET,MALIBU MAXX V6 3.5L,LS,4D SEDAN LS,BEIGE,AUTO,Alloy,AMERICAN,MEDIUM,6862,78227,TX
73786,9/24/2009,2003,6,CHEVROLET,MONTE CARLO 3.8L V6,SS,2D COUPE SS,SILVER,AUTO,Alloy,AMERICAN,LARGE,6756,78227,TX
73787,9/24/2009,2003,6,MERCURY,SABLE 3.0L V6 2V /EF,GS,4D SEDAN GS,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,2718,78227,TX
73788,9/24/2009,2005,4,PONTIAC,GRAND AM 4C 2.2L I4,SE,4D SEDAN SE,SILVER,AUTO,Covers,AMERICAN,MEDIUM,6737,78227,TX
73789,9/24/2009,2007,2,MITSUBISHI,GALANT 4C 2.4L I4 EF,ES,4D SEDAN,SILVER,AUTO,Covers,OTHER ASIAN,MEDIUM,11392,78227,TX
73790,9/24/2009,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREY,AUTO,Covers,AMERICAN,MEDIUM,7265,78227,TX
73791,9/24/2009,2003,6,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES DURATEC,GREY,AUTO,Alloy,AMERICAN,MEDIUM,6147,78227,TX
73792,9/24/2009,2003,6,FORD,F150 PICKUP 2WD V6 4,XL,EXT CAB 4.2L W/T,RED,AUTO,Alloy,AMERICAN,LARGE TRUCK,6740,78227,TX
73793,9/24/2009,2005,4,FORD,FREESTYLE FWD V6 3.0,SEL,4D CUV 3.0L SEL,GREEN,AUTO,Alloy,AMERICAN,CROSSOVER,8392,78227,TX
73794,9/24/2009,2004,5,MITSUBISHI,LANCER 2.0L I4 MPI,ES,4D SEDAN ES,SILVER,AUTO,Alloy,OTHER ASIAN,COMPACT,4031,78227,TX
73795,9/24/2009,2005,4,CHRYSLER,PACIFICA FWD 3.5L V6,Tou,4D SPORT,GOLD,AUTO,Alloy,AMERICAN,CROSSOVER,9526,78227,TX
73796,9/24/2009,2005,4,GMC,ENVOY 4WD 6C 4.2L I6,SLE,4D UTILITY 4.2L,WHITE,AUTO,Alloy,AMERICAN,MEDIUM SUV,14426,78227,TX
73797,9/24/2009,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,GOLD,AUTO,Covers,AMERICAN,MEDIUM,4359,78227,TX
73798,9/24/2009,2004,5,CHEVROLET,AVALANCHE 1500 2WD V,150,4D SUV-PICKUP 5.3L,GOLD,AUTO,Alloy,AMERICAN,LARGE TRUCK,10400,78227,TX
73799,9/24/2009,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREY,AUTO,Alloy,AMERICAN,MEDIUM,5050,78227,TX
73800,9/24/2009,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,SILVER,AUTO,Covers,AMERICAN,LARGE,7558,78227,TX
73801,9/24/2009,2004,5,CHEVROLET,SUBURBAN 1500 4WD 5.,150,4D UTILITY 5.3L,RED,AUTO,Alloy,AMERICAN,LARGE SUV,11696,78227,TX
73802,9/24/2009,2007,2,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,RED,AUTO,Covers,AMERICAN,COMPACT,8889,78227,TX
73803,9/24/2009,2005,4,MITSUBISHI,GALANT 4C 2.4L I4 EF,ES,4D SEDAN ES,GREY,AUTO,Covers,OTHER ASIAN,MEDIUM,6954,78227,TX
73804,9/24/2009,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,GOLD,AUTO,Covers,AMERICAN,MEDIUM,9027,78227,TX
73805,9/24/2009,2004,5,CHEVROLET,MONTE CARLO 3.4L V6,LS,2D COUPE LS,PURPLE,AUTO,Covers,AMERICAN,LARGE,4810,78227,TX
73806,10/1/2009,2002,7,PONTIAC,SUNFIRE 2.2L I4 MPI,SE,4D SEDAN SE,RED,AUTO,Covers,AMERICAN,COMPACT,4770,78227,TX
73807,10/1/2009,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,MAROON,AUTO,Covers,AMERICAN,MEDIUM,5171,78227,TX
73808,10/1/2009,2006,3,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN,WHITE,AUTO,Covers,OTHER ASIAN,MEDIUM,5835,78227,TX
73809,10/1/2009,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,SILVER,AUTO,Covers,AMERICAN,MEDIUM,5260,78227,TX
73810,10/1/2009,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,WHITE,AUTO,Alloy,AMERICAN,LARGE,7686,78227,TX
73811,10/1/2009,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,Covers,AMERICAN,MEDIUM,9322,78227,TX
73812,10/1/2009,2005,4,CHRYSLER,TOWN & COUNTRY FWD V,Bas,MINIVAN 3.3L,SILVER,AUTO,Covers,AMERICAN,VAN,8345,78227,TX
73813,10/1/2009,2006,3,CHEVROLET,IMPALA 5.3L V8 SFI,SS,4D SEDAN SS,RED,AUTO,Alloy,AMERICAN,LARGE,15233,78227,TX
73814,10/1/2009,2006,3,DODGE,CHARGER 2.7L V6 MPI,Bas,4D SEDAN,BLUE,AUTO,Covers,AMERICAN,SPECIALTY,13313,78227,TX
73815,10/1/2009,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,GREEN,AUTO,Covers,AMERICAN,MEDIUM,7265,78227,TX
73816,10/1/2009,2007,2,CHRYSLER,PACIFICA FWD 3.8L V6,Bas,4D SPORT,SILVER,AUTO,NULL,AMERICAN,CROSSOVER,10114,78227,TX
73817,10/1/2009,2004,5,HYUNDAI,ELANTRA 2.0L I4 MPI,GLS,4D SEDAN,WHITE,AUTO,Covers,OTHER ASIAN,MEDIUM,6406,78227,TX
73818,10/1/2009,2003,6,CHEVROLET,1500 SILVERADO PICKU,W/T,REG CAB 4.3L LS,GREY,MANUAL,Alloy,AMERICAN,LARGE TRUCK,5841,78227,TX
73819,10/1/2009,2005,4,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,WHITE,AUTO,NULL,AMERICAN,COMPACT,3893,78227,TX
73820,10/1/2009,2004,5,CHEVROLET,MALIBU MAXX V6 3.5L,LT,4D SEDAN LS,BLACK,AUTO,Alloy,AMERICAN,MEDIUM,4938,78227,TX
73821,10/1/2009,2003,6,DODGE,STRATUS 4C 2.4L I4 M,SE,4D SEDAN SE,SILVER,AUTO,Covers,AMERICAN,MEDIUM,4964,78227,TX
73822,10/1/2009,2006,3,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,BLUE,AUTO,Alloy,AMERICAN,LARGE,9081,78227,TX
73823,10/1/2009,2006,3,FORD,RANGER PICKUP 2WD 4C,XL,REG CAB 2.3L,BLACK,MANUAL,Covers,AMERICAN,SMALL TRUCK,0,78227,TX
73824,10/1/2009,2005,4,CHEVROLET,AVEO 1.6L I4 EFI,LS,4D SEDAN,RED,AUTO,Covers,AMERICAN,COMPACT,6341,78227,TX
73825,10/1/2009,2003,6,GMC,1500 SIERRA PICKUP 2,Sta,EXT CAB 4.8L,BLACK,AUTO,Alloy,AMERICAN,LARGE TRUCK,10979,78227,TX
73826,10/1/2009,2005,4,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,WHITE,AUTO,Covers,OTHER ASIAN,MEDIUM,4704,78227,TX
73827,10/1/2009,2002,7,CHEVROLET,CAVALIER 4C 2.2L I4,Bas,2D COUPE,RED,AUTO,Covers,AMERICAN,COMPACT,4356,78227,TX
73828,10/1/2009,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREEN,AUTO,Covers,AMERICAN,MEDIUM,7110,78227,TX
73829,10/1/2009,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,BLACK,AUTO,Covers,AMERICAN,MEDIUM,8019,78227,TX
73830,10/1/2009,2004,5,HYUNDAI,ACCENT 1.6L I4 MPI,GL,4D SEDAN GL,WHITE,AUTO,Covers,OTHER ASIAN,COMPACT,5185,78227,TX
73831,10/8/2009,2004,5,FORD,FREESTAR FWD V6 4.2L,Lim,PASSENGER 3.9L LIMITED,GOLD,AUTO,Alloy,AMERICAN,VAN,9478,78227,TX
73832,10/8/2009,2007,2,FORD,TAURUS 3.0L V6 SFI,SE,4D SEDAN SE,WHITE,AUTO,Covers,AMERICAN,MEDIUM,8817,78227,TX
73833,10/8/2009,2004,5,MITSUBISHI,LANCER 2.0L I4 MPI,ES,4D SEDAN ES,BLUE,AUTO,Covers,OTHER ASIAN,COMPACT,5932,78227,TX
73834,10/8/2009,2004,5,FORD,FOCUS 2.3L I4 DOHC,LX,4D SEDAN,SILVER,AUTO,NULL,AMERICAN,COMPACT,6038,78227,TX
73835,10/8/2009,2004,5,ACURA,TL 3.2L V6 EFI,,4D SEDAN,BLUE,AUTO,Alloy,OTHER ASIAN,SPECIALTY,13851,78227,TX
73836,10/8/2009,2005,4,CHEVROLET,COBALT 2.2L I4 MPI,Bas,4D SEDAN,GREY,AUTO,Covers,AMERICAN,COMPACT,7217,78227,TX
73837,10/8/2009,2005,4,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,BLUE,AUTO,Covers,AMERICAN,VAN,9005,78227,TX
73838,10/8/2009,2007,2,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,RED,AUTO,Covers,AMERICAN,COMPACT,9562,78227,TX
73839,10/8/2009,2005,4,CHEVROLET,CAVALIER 4C 2.2L I4,Bas,4D SEDAN,BLUE,AUTO,Covers,AMERICAN,COMPACT,5644,78227,TX
73840,10/8/2009,2005,4,MERCURY,MARINER 4WD V6 3.0L,Bas,4D SUV 3.0L,GREY,AUTO,Alloy,AMERICAN,SMALL SUV,9398,78227,TX
73841,10/8/2009,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE FFV,BLUE,AUTO,Covers,AMERICAN,MEDIUM,6998,78227,TX
73842,10/8/2009,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LT,4D SEDAN LT,WHITE,AUTO,Alloy,AMERICAN,COMPACT,8281,78227,TX
73843,10/8/2009,2006,3,DODGE,DURANGO 4WD V8 4.7L,SXT,4D SUV 4.7L,RED,AUTO,Alloy,AMERICAN,MEDIUM SUV,14661,78227,TX
73844,10/8/2009,2003,6,CHEVROLET,TRACKER 2WD 4C 2.0L,Bas,4D SUV HARDTOP 2.0L,MAROON,AUTO,Alloy,AMERICAN,SMALL SUV,6513,78227,TX
73845,10/8/2009,2006,3,NISSAN,SENTRA 1.8L I4 EFI /,Bas,4D SEDAN 1.8,YELLOW,AUTO,Alloy,TOP LINE ASIAN,COMPACT,9826,78227,TX
73846,10/8/2009,2006,3,SATURN,VUE 2WD 4C 2.2L I4 M,,4D CUV 2.2L,GREY,MANUAL,Alloy,AMERICAN,MEDIUM SUV,10566,78227,TX
73847,10/8/2009,2005,4,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN ZX4,WHITE,AUTO,Covers,AMERICAN,COMPACT,6910,78227,TX
73848,3/4/2010,2005,5,CHEVROLET,COBALT,Bas,4D SEDAN,SILVER,AUTO,NULL,AMERICAN,COMPACT,7080,78227,TX
73849,3/11/2010,2002,8,SATURN,S SERIES,SC2,3D COUPE SC2,BLUE,AUTO,Alloy,AMERICAN,COMPACT,5495,78227,TX
73850,3/11/2010,2003,7,ACURA,3.2 TL,S,4D SEDAN TYPE S NAVIGATION,BLUE,AUTO,NULL,OTHER ASIAN,SPECIALTY,11189,78227,TX
73851,3/11/2010,2006,4,FORD,TAURUS,SEL,4D SEDAN SEL,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,8249,78227,TX
73852,3/11/2010,2005,5,FORD,F150 PICKUP 2WD V8,STX,EXT CAB 4.6L STX,GOLD,AUTO,Alloy,AMERICAN,LARGE TRUCK,12780,78227,TX
73853,3/11/2010,2004,6,JEEP,GRAND CHEROKEE 2WD 6,Lar,4D WAGON,BLUE,AUTO,Alloy,AMERICAN,MEDIUM SUV,9733,78227,TX
73854,3/11/2010,2004,6,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,BLACK,AUTO,Alloy,AMERICAN,LARGE TRUCK,12040,78227,TX
73855,3/11/2010,2004,6,CHEVROLET,1500 SILVERADO PICKU,Bas,REG CAB 4.3L,GOLD,MANUAL,Alloy,AMERICAN,LARGE TRUCK,7845,78227,TX
73856,3/11/2010,2006,4,MITSUBISHI,RAIDER 4WD V6,LS,DOUBLE CAB LS 3.7L,WHITE,AUTO,Alloy,OTHER ASIAN,SMALL TRUCK,16355,78227,TX
73857,3/11/2010,2004,6,PONTIAC,GRAND AM V6,SE,4D SEDAN SE2,GREY,AUTO,Covers,AMERICAN,MEDIUM,7672,78227,TX
73858,3/11/2010,2006,4,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 5.3L,SILVER,AUTO,Alloy,AMERICAN,LARGE TRUCK,15641,78227,TX
73859,3/11/2010,2005,5,PONTIAC,G6 V6,Bas,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,8770,78227,TX
73860,3/11/2010,2005,5,CHEVROLET,TRAILBLAZER EXT 2WD,LS,4D SUV 4.2L LS,GREEN,AUTO,Alloy,AMERICAN,MEDIUM SUV,11690,78227,TX
73861,3/11/2010,2007,3,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,10545,78227,TX
73862,3/11/2010,2005,5,CHEVROLET,COBALT,Bas,4D SEDAN,GOLD,AUTO,Covers,AMERICAN,COMPACT,7255,78227,TX
73863,3/11/2010,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,BLUE,AUTO,Alloy,AMERICAN,LARGE TRUCK,12536,78227,TX
73864,3/11/2010,2007,3,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,WHITE,AUTO,Covers,AMERICAN,VAN,10587,78227,TX
73865,3/11/2010,2005,5,FORD,TAURUS,SE,4D SEDAN SE,WHITE,AUTO,Covers,AMERICAN,MEDIUM,6330,78227,TX
73866,3/18/2010,2003,7,FORD,FOCUS,SE,4D SEDAN SE,WHITE,MANUAL,Alloy,AMERICAN,COMPACT,5888,78227,TX
73867,3/18/2010,2008,2,CHEVROLET,HHR,LS,4D SUV 2.2L LS,BLUE,MANUAL,Covers,AMERICAN,MEDIUM,11609,78227,TX
73868,3/18/2010,2007,3,MAZDA,MAZDA6,i,4D SEDAN I,PURPLE,AUTO,Alloy,OTHER ASIAN,MEDIUM,13119,78227,TX
73869,3/18/2010,2005,5,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,WHITE,AUTO,Covers,AMERICAN,MEDIUM,8550,78227,TX
73870,3/18/2010,2005,5,DODGE,DAKOTA PICKUP 2WD V6,ST,QUAD CAB 3.7L ST,GREY,AUTO,Alloy,AMERICAN,SMALL TRUCK,10540,78227,TX
73871,3/18/2010,2006,4,MERCURY,MILAN 4C,Pre,4D SEDAN PREMIER,GREEN,AUTO,Alloy,AMERICAN,MEDIUM,11188,78227,TX
73872,3/18/2010,2005,5,PONTIAC,G6 V6,Bas,4D SEDAN,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,9271,78227,TX
73873,3/18/2010,2006,4,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,GREY,AUTO,Alloy,AMERICAN,MEDIUM SUV,14181,78227,TX
73874,3/18/2010,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,BLUE,AUTO,Covers,AMERICAN,MEDIUM,9774,78227,TX
73875,3/18/2010,2005,5,DODGE,STRATUS 4C,SXT,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,6829,78227,TX
73876,3/18/2010,2005,5,CHEVROLET,VENTURE FWD V6,LS,PASSENGER EXT 3.4L LS,SILVER,AUTO,Alloy,AMERICAN,VAN,7537,78227,TX
73877,3/18/2010,2003,7,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L LS,GOLD,AUTO,Alloy,AMERICAN,MEDIUM SUV,8591,78227,TX
73878,3/18/2010,2005,5,FORD,TAURUS,SE,4D SEDAN SE FFV,RED,AUTO,Alloy,AMERICAN,MEDIUM,7928,78227,TX
73879,3/18/2010,2008,2,CHEVROLET,MALIBU V6,LS,4D SEDAN LS CLASSIC,SILVER,AUTO,Covers,AMERICAN,MEDIUM,11659,78227,TX
73880,3/18/2010,2003,7,CHEVROLET,TRACKER 2WD 4C,Bas,4D SUV HARDTOP 2.0L,GREEN,AUTO,Alloy,AMERICAN,SMALL SUV,6513,78227,TX
73881,3/18/2010,2006,4,SATURN,ION,2,4D SEDAN LEVEL 2,RED,AUTO,Covers,AMERICAN,MEDIUM,8431,78227,TX
73882,3/18/2010,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,WHITE,AUTO,Covers,AMERICAN,MEDIUM SUV,10150,78227,TX
73883,3/25/2010,2007,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,YELLOW,AUTO,Alloy,AMERICAN,MEDIUM,9148,78227,TX
